"","text","created_at.x","author_id","id","lang","possibly_sensitive","reply_settings","conversation_id","created_at.y","name","url","description","location","profile_image_url","verified","username","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links"
"96","State Rep. Wengay Newton (D) @NEWTFL argues for preemption of local plastic straw bans by pointing to sewage spills from St. Pete Beach, which also banned plastic straws. ""I think they [spills] did a lot more damage to fish than straws ever did,"" he said.. ",2019-03-26 17:47:32,"17157230","1110599178701467648","en",FALSE,"everyone","1110599178701467648","2008-11-04T14:46:25.000Z","Bruce Ritchie",NA,"POLITICO Florida environment/energy reporter, grad Univ of S. Carolina, Univ of Florida","Tallahassee, Florida","https://pbs.twimg.com/profile_images/236991551/5-21-09_Bruce_capitol_small_normal.jpg",TRUE,"bruceritchie",FALSE,0,0,0,0,0,5177,1418,9150,327,NA,NA,NA,"State Rep. Wengay Newton (D) @NEWTFL argues for preemption of local plastic straw bans by pointing to sewage spills from St. Pete Beach, which also banned plastic straws. ""I think they [spills] did a lot more damage to fish than straws ever did,"" he said."
"97","@Kriseman @CrossBayFerryTB @StPetePier Just gonna lay this out there. You are ruining our streets with all these unused bike lanes. The homeless and setting up permanent residence in South St Pete and you keeping dumping sewage in the bay. Maybe you ought to quit show boating and actually work on real issues.. ",2019-04-17 02:09:19,"1626059071","1118335599189078017","en",FALSE,"everyone","1118226507724460032","2013-07-27T18:22:55.000Z","steve schroeder",NA,"",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"stevedawgs",FALSE,0,0,1,0,0,90,224,7076,1,"62009570",NA,NA,"@Kriseman @CrossBayFerryTB @StPetePier Just gonna lay this out there. You are ruining our streets with all these unused bike lanes. The homeless and setting up permanent residence in South St Pete and you keeping dumping sewage in the bay. Maybe you ought to quit show boating and actually work on real issues."
"98","@JasonBeisel @stevedawgs Actually totally invalid points. No one's dumping sewage in the bay. St. Pete sewer system is not ""overburdened"" &amp; can handle growth. Speaking of, we need buses/BRT to carry people more efficiently across our city. Banning single use plastics (noted by Gov. &amp; DEP) = smart policy.. ",2019-05-11 01:30:27,"23438841","1127023126410297345","en",FALSE,"everyone","1126979586095558657","2009-03-09T14:10:30.000Z","Benjamin J. Kirby","https://t.co/vDfHet0PhR","Writing + PR + communications + stories + more || Dad x3 + married to @kkmarolf","St Petersburg, FL","https://pbs.twimg.com/profile_images/1560741994955161608/ZZayHWrg_normal.jpg",FALSE,"benjaminjkirby",FALSE,0,2,2,0,0,2992,4401,21609,88,"365605146",NA,NA,"@JasonBeisel @stevedawgs Actually totally invalid points. No one's dumping sewage in the bay. St. Pete sewer system is not ""overburdened"" &amp; can handle growth. Speaking of, we need buses/BRT to carry people more efficiently across our city. Banning single use plastics (noted by Gov. &amp; DEP) = smart policy."
"99","@RyanMaue Reminds me of when St Pete built a new sewage waist plant.. And then the idiots closed the other one. So now every time a big storm comes through they dump 100 millions of gallons of sewage into Boca Ciega Bay... ",2019-06-07 21:02:15,"283777341","1137102492825804800","en",FALSE,"everyone","1137101617524854784","2011-04-18T00:52:15.000Z","Daniel Pollard",NA,"Storm chaser/Sun chaser","Florida/Levy County Florida","https://pbs.twimg.com/profile_images/1597750975053406209/jTFLP5B-_normal.jpg",FALSE,"Stormboat",FALSE,0,1,0,0,0,381,646,12869,11,"16117029","1233860928753557504",NA,"@RyanMaue Reminds me of when St Pete built a new sewage waist plant.. And then the idiots closed the other one. So now every time a big storm comes through they dump 100 millions of gallons of sewage into Boca Ciega Bay.."
"100","@p4tch3sup @JPPetersonSprts Yep!! like making sure St.Pete can handle their sewage and stops dumping shit into Tampa Bay.. ",2019-06-25 14:23:35,"733277266185224193","1143525149083340800","en",FALSE,"everyone","1143460838130495490","2016-05-19T12:44:58.000Z","Joel Kapp",NA,"Proud father and lover of life. Addicted angler and family man. Advocate for my boy that has #autism. It doesn't define him.","Tampa, FL","https://pbs.twimg.com/profile_images/1189150654796894213/Ho9FA6wT_normal.jpg",FALSE,"joelkapp",FALSE,0,0,1,0,0,141,426,3643,1,"550418514",NA,NA,"@p4tch3sup @JPPetersonSprts Yep!! like making sure St.Pete can handle their sewage and stops dumping shit into Tampa Bay."
"101","Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while cities are at it.
#FloridaSewage
. https   www tampabay com st petersburg raw sewage discharged from manhole on eden isle in st petersburg 20190708",2019-07-09 01:52:56,"1598574949","1148409671012757504","en",FALSE,"everyone","1148409671012757504","2013-07-16T14:37:04.000Z","Adam B. Bear",NA,"Lifelong Partisan Democrat; Fmr. Civil Defense Counsel; Fmr. State Prosecutor; Epilepsy Foundation; FL Dems; South Florida. 🌴💉","Lake Worth Beach, FL","https://pbs.twimg.com/profile_images/378800000169071701/0d4449d5585d98df52f92377b6212539_normal.png",FALSE,"democraticbear",FALSE,7,0,3,1,0,18452,15222,75610,129,NA,"1543112791762112512",NA,"Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while cities are at it.
#FloridaSewage
https://t.co/NL29D5BfE7"
"102","RT @democraticbear: Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while…",2019-07-09 01:54:01,"382262006","1148409940962189312","en",FALSE,"everyone","1148409940962189312","2011-09-29T19:23:56.000Z","DJ",NA,"","Sunny California","https://pbs.twimg.com/profile_images/968350347411501058/wZ50jkFC_normal.jpg",FALSE,"Dianej209",FALSE,7,0,0,0,0,556,4664,119539,15,NA,NA,NA,"Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while cities are at it.
#FloridaSewage
https://t.co/NL29D5BfE7"
"103","RT @democraticbear: Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while…",2019-07-09 01:54:02,"932315271372726272","1148409945613885440","en",FALSE,"everyone","1148409945613885440","2017-11-19T18:30:57.000Z","💔🌊🌈🦄 NoraC SLAVA UKRAINI 🇺🇦 🦄🌈🌊💔",NA,"🚫 DM's LISTS MAGAts CRYPTO! Lib Nana in a Red State #shithole 60s hippy retired #UMWA miner Widowed Dtr/3GDtr #Resister  @ NoraBlue on CoSo https://t.co/k4hPHF8lyb","Kentucky","https://pbs.twimg.com/profile_images/955238248531374080/RjKErwII_normal.jpg",FALSE,"RealNoraC",FALSE,7,0,0,0,0,18040,18568,332782,5,NA,"1101261261545897995",NA,"Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while cities are at it.
#FloridaSewage
https://t.co/NL29D5BfE7"
"104","RT @democraticbear: Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while…",2019-07-09 02:01:07,"807807715099680768","1148411729434615810","en",FALSE,"everyone","1148411729434615810","2016-12-11T04:42:22.000Z","Deborah Simmons",NA,"Humanity is not a negotiable commodity. #KindnessMatters #Resist #RightMatters #SchiffSpoke #VoteBlueNoMatterWho #RealResistance",NA,"https://pbs.twimg.com/profile_images/970303430861275138/p3yYGX-4_normal.jpg",FALSE,"DeborahSimmon",FALSE,7,0,0,0,0,10059,9296,162988,2,NA,"1444806003812339712",NA,"Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while cities are at it.
#FloridaSewage
https://t.co/NL29D5BfE7"
"105","RT @democraticbear: Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while…",2019-07-09 02:04:45,"833129792534769664","1148412642618499074","en",FALSE,"everyone","1148412642618499074","2017-02-19T01:43:16.000Z","NORTHERN LIGHTS",NA,"",NA,"https://pbs.twimg.com/profile_images/954800409171910657/aB-8UZ5Z_normal.jpg",FALSE,"nort_lights",FALSE,7,0,0,0,0,5797,4557,395487,1,NA,NA,NA,"Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while cities are at it.
#FloridaSewage
https://t.co/NL29D5BfE7"
"106","RT @democraticbear: Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while…",2019-07-09 02:38:41,"2748854007","1148421182066049025","en",FALSE,"everyone","1148421182066049025","2014-08-21T08:44:44.000Z","switchbackimage",NA,"Specializing in Cut Vinyl for all Mediums! Imagine It & We Will Make it Happen! Media coverage for Las Vegas & LA","Las Vegas NV","https://pbs.twimg.com/profile_images/512491187505070080/PaMFLBsN_normal.jpeg",FALSE,"switchbackimage",FALSE,7,0,0,0,0,642,3184,64003,6,NA,"1543140571354607616",NA,"Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while cities are at it.
#FloridaSewage
https://t.co/NL29D5BfE7"
"107","RT @democraticbear: Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while…",2019-07-09 02:39:24,"1674500558","1148421363864080385","en",FALSE,"everyone","1148421363864080385","2013-08-16T01:39:56.000Z","Karen Babineau 🇺🇦🇺🇦",NA,"No DMs! I am quiet till I have something to say. Now I have some thing to say. VOTE BLUE!  Salve Ukraine!","N of Atlanta - not by choice","https://pbs.twimg.com/profile_images/1591644596659961857/YfCm49wQ_normal.jpg",FALSE,"airlift1300",FALSE,7,0,0,0,0,2578,1761,424889,15,NA,NA,NA,"Welcome to Florida where anything that can go wrong does.  Now, it's turning into placing sewage into beach water while cities are at it.
#FloridaSewage
https://t.co/NL29D5BfE7"
"108","@ScottPresler The St Pete area   Everything south of Clearwater needs a push red! They can’t even manage sewage when it storms and dump millions and millions of raw sewage into Tampa Bay. It took years to get the coral to grow again. We need conservative level headed leadership there!!. ",2019-07-16 19:20:40,"2762144313","1151210057096450049","en",FALSE,"everyone","1151181938423750657","2014-09-05T18:45:53.000Z","🇺🇸Captain Buddy Fender🇺🇸","https://t.co/jsSvp5UNR6","⚔️God fearing 🙏 #2A Patriot🇺🇸 Urban Redneck ✝️I Love Christ ✝️If my dogs don’t trust you I probably won’t 🐶 Followed by Mayra Flores and Scott Presler 🇺🇸","United States","https://pbs.twimg.com/profile_images/1466411720038133776/IZoAHZZ8_normal.jpg",FALSE,"CaptFender",FALSE,1,0,3,0,0,50168,37393,13291,7,"931286316","1268507690726297600",NA,"@ScottPresler The St Pete area   Everything south of Clearwater needs a push red! They can’t even manage sewage when it storms and dump millions and millions of raw sewage into Tampa Bay. It took years to get the coral to grow again. We need conservative level headed leadership there!!"
"109","@tbtnewspaper @TB_Times ST. PETERSBURG MAYOR RICK KRISEMAN NEEDS TO STOP DUMPING HUMAN WASTE INTO THE GULF EVERY TIME WE HAVE A STORM. THIS IS NOT ONLY SICKENING BUT COULD IT BE THE CAUSE OF ALL THE DISEASE IN THE WATER NOW?
FIX YOUR SEWAGE PROBLEMS NOW.. ",2019-07-30 17:58:12,"1146580871383834624","1156262731449872386","en",FALSE,"everyone","1156217889424367616","2019-07-04T00:45:56.000Z","Southernstorm Lady",NA,"Trump girl all the way!
I love the outdoors and fishing.
Stop the violence.Choose to be a good person,think for yourself not what people pressure you to believe",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"Southernstorm6",FALSE,1,0,0,0,0,126,174,12465,0,"19196229",NA,NA,"@tbtnewspaper @TB_Times ST. PETERSBURG MAYOR RICK KRISEMAN NEEDS TO STOP DUMPING HUMAN WASTE INTO THE GULF EVERY TIME WE HAVE A STORM. THIS IS NOT ONLY SICKENING BUT COULD IT BE THE CAUSE OF ALL THE DISEASE IN THE WATER NOW?
FIX YOUR SEWAGE PROBLEMS NOW."
"110","RT @Southernstorm6: @tbtnewspaper @TB_Times ST. PETERSBURG MAYOR RICK KRISEMAN NEEDS TO STOP DUMPING HUMAN WASTE INTO THE GULF EVERY TIME W…",2019-07-30 18:04:23,"1146580871383834624","1156264289159798786","en",FALSE,"everyone","1156264289159798786","2019-07-04T00:45:56.000Z","Southernstorm Lady",NA,"Trump girl all the way!
I love the outdoors and fishing.
Stop the violence.Choose to be a good person,think for yourself not what people pressure you to believe",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"Southernstorm6",FALSE,1,0,0,0,0,126,174,12465,0,NA,NA,NA,"@tbtnewspaper @TB_Times ST. PETERSBURG MAYOR RICK KRISEMAN NEEDS TO STOP DUMPING HUMAN WASTE INTO THE GULF EVERY TIME WE HAVE A STORM. THIS IS NOT ONLY SICKENING BUT COULD IT BE THE CAUSE OF ALL THE DISEASE IN THE WATER NOW?
FIX YOUR SEWAGE PROBLEMS NOW."
"111","MAYOR RICK KRISEMAN  DEMOCRAT  MAYOR IN ST PETE FLORIDA DUMPS MILLIONS OF GALLONS OF RAW SEWAGE,  SHIT  INTO THE GULF OF MEXICO EVERY TIME WE HAVE A BIG STORM.
FIX YOUR PROBLEM!!!
STOP RUINING  OUR GULF WATER.
DO YOUR JOB.. ",2019-08-02 00:51:56,"1146580871383834624","1157091626961068036","en",FALSE,"everyone","1157091626961068036","2019-07-04T00:45:56.000Z","Southernstorm Lady",NA,"Trump girl all the way!
I love the outdoors and fishing.
Stop the violence.Choose to be a good person,think for yourself not what people pressure you to believe",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"Southernstorm6",FALSE,1,0,0,0,0,126,174,12465,0,NA,NA,NA,"MAYOR RICK KRISEMAN  DEMOCRAT  MAYOR IN ST PETE FLORIDA DUMPS MILLIONS OF GALLONS OF RAW SEWAGE,  SHIT  INTO THE GULF OF MEXICO EVERY TIME WE HAVE A BIG STORM.
FIX YOUR PROBLEM!!!
STOP RUINING  OUR GULF WATER.
DO YOUR JOB."
"112","RT @Southernstorm6: MAYOR RICK KRISEMAN  DEMOCRAT  MAYOR IN ST PETE FLORIDA DUMPS MILLIONS OF GALLONS OF RAW SEWAGE,  SHIT  INTO THE GULF O…",2019-08-02 00:52:15,"1146580871383834624","1157091705675538433","en",FALSE,"everyone","1157091705675538433","2019-07-04T00:45:56.000Z","Southernstorm Lady",NA,"Trump girl all the way!
I love the outdoors and fishing.
Stop the violence.Choose to be a good person,think for yourself not what people pressure you to believe",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"Southernstorm6",FALSE,1,0,0,0,0,126,174,12465,0,NA,NA,NA,"MAYOR RICK KRISEMAN  DEMOCRAT  MAYOR IN ST PETE FLORIDA DUMPS MILLIONS OF GALLONS OF RAW SEWAGE,  SHIT  INTO THE GULF OF MEXICO EVERY TIME WE HAVE A BIG STORM.
FIX YOUR PROBLEM!!!
STOP RUINING  OUR GULF WATER.
DO YOUR JOB."
"113","@stpeteman1771 @Kriseman St Pete has been dumping untreated sewage into the bay in the past and it's still not resolved.  Fix it first before politicians get $$$$ from the taxpayers =endless supply.  The bay was 4-6 degrees warmer this year.. ",2019-08-19 15:56:05,"591447395","1163479757222268928","en",FALSE,"everyone","1163173253856337921","2012-05-27T02:46:03.000Z","Charlotte",NA,"🎨📚 💚 National Parks🍀 I retweet different points of view.",NA,"https://pbs.twimg.com/profile_images/1465408560737796102/XWyBkBfD_normal.jpg",FALSE,"artist57101",FALSE,0,0,0,0,0,122,253,22133,10,"73819545","1354467237902639112",NA,"@stpeteman1771 @Kriseman St Pete has been dumping untreated sewage into the bay in the past and it's still not resolved.  Fix it first before politicians get $$$$ from the taxpayers =endless supply.  The bay was 4-6 degrees warmer this year."
